split,stem,class_id,class_name,image_path,mask_path,patch_id,center_x,center_y,patch_size,patch_fg_ratio,patch_area_pixels,patch_bbox_area_ratio,image_h,image_w
train,00000030,9,blueberry,..\dataset\foodseg103-full\train\img\00000030.jpg,..\dataset\foodseg103-full\train\mask\00000030.png,train_00000030_c9_00,191,343,96,0.1291232638888889,1190,0.0081329345703125,384,512
train,00000030,9,blueberry,..\dataset\foodseg103-full\train\img\00000030.jpg,..\dataset\foodseg103-full\train\mask\00000030.png,train_00000030_c9_01,122,288,96,0.11317274305555555,1043,0.007151285807291667,384,512
train,00000030,23,cilantro mint,..\dataset\foodseg103-full\train\img\00000030.jpg,..\dataset\foodseg103-full\train\mask\00000030.png,train_00000030_c23_00,144,74,96,0.9731987847222222,21115,0.16933186848958334,384,512
train,00000030,60,onion,..\dataset\foodseg103-full\train\img\00000030.jpg,..\dataset\foodseg103-full\train\mask\00000030.png,train_00000030_c60_00,235,213,96,1.0,52826,0.4785868326822917,384,512
train,00000030,61,orange,..\dataset\foodseg103-full\train\img\00000030.jpg,..\dataset\foodseg103-full\train\mask\00000030.png,train_00000030_c61_00,372,303,96,0.9996744791666666,26790,0.18941752115885416,384,512
train,00000031,10,bread,..\dataset\foodseg103-full\train\img\00000031.jpg,..\dataset\foodseg103-full\train\mask\00000031.png,train_00000031_c10_00,183,218,96,0.9860026041666666,62512,0.4261501210653753,413,550
train,00000031,52,lettuce,..\dataset\foodseg103-full\train\img\00000031.jpg,..\dataset\foodseg103-full\train\mask\00000031.png,train_00000031_c52_00,292,63,96,0.7413194444444444,16858,0.1331499009465111,413,550
train,00000031,91,spring onion,..\dataset\foodseg103-full\train\img\00000031.jpg,..\dataset\foodseg103-full\train\mask\00000031.png,train_00000031_c91_00,258,318,96,0.4957682291666667,16589,0.2637904468412943,413,550
train,00000031,91,spring onion,..\dataset\foodseg103-full\train\img\00000031.jpg,..\dataset\foodseg103-full\train\mask\00000031.png,train_00000031_c91_01,188,113,96,0.5232204861111112,5632,0.04402377283733216,413,550
train,00000031,96,tomato,..\dataset\foodseg103-full\train\img\00000031.jpg,..\dataset\foodseg103-full\train\mask\00000031.png,train_00000031_c96_00,440,205,96,1.0,29245,0.16044464010565707,413,550
train,00000032,17,cauliflower,..\dataset\foodseg103-full\train\img\00000032.jpg,..\dataset\foodseg103-full\train\mask\00000032.png,train_00000032_c17_00,267,219,96,0.9761284722222222,56262,0.4189453125,384,512
train,00000032,73,pork,..\dataset\foodseg103-full\train\img\00000032.jpg,..\dataset\foodseg103-full\train\mask\00000032.png,train_00000032_c73_00,377,60,96,0.9998914930555556,20455,0.14139811197916666,384,512
train,00000032,82,sauce,..\dataset\foodseg103-full\train\img\00000032.jpg,..\dataset\foodseg103-full\train\mask\00000032.png,train_00000032_c82_00,171,40,96,0.6392144097222222,9015,0.062154134114583336,384,512
train,00000033,77,rape,..\dataset\foodseg103-full\train\img\00000033.jpg,..\dataset\foodseg103-full\train\mask\00000033.png,train_00000033_c77_00,369,143,96,0.9090711805555556,11023,0.138046875,250,512
train,00000033,82,sauce,..\dataset\foodseg103-full\train\img\00000033.jpg,..\dataset\foodseg103-full\train\mask\00000033.png,train_00000033_c82_00,270,68,96,0.15592447916666666,1444,0.0162421875,250,512
train,00000033,91,spring onion,..\dataset\foodseg103-full\train\img\00000033.jpg,..\dataset\foodseg103-full\train\mask\00000033.png,train_00000033_c91_00,180,129,96,0.24110243055555555,2222,0.026625,250,512
train,00000033,92,steak,..\dataset\foodseg103-full\train\img\00000033.jpg,..\dataset\foodseg103-full\train\mask\00000033.png,train_00000033_c92_00,175,161,96,0.7054036458333334,13933,0.1881953125,250,512
train,00000034,11,broccoli,..\dataset\foodseg103-full\train\img\00000034.jpg,..\dataset\foodseg103-full\train\mask\00000034.png,train_00000034_c11_00,209,134,96,0.6705729166666666,7780,0.1837158203125,256,256
train,00000034,21,chicken duck,..\dataset\foodseg103-full\train\img\00000034.jpg,..\dataset\foodseg103-full\train\mask\00000034.png,train_00000034_c21_00,142,102,96,0.7978515625,8941,0.1956939697265625,256,256
train,00000034,57,noodles,..\dataset\foodseg103-full\train\img\00000034.jpg,..\dataset\foodseg103-full\train\mask\00000034.png,train_00000034_c57_00,74,153,96,0.5341796875,5983,0.222869873046875,256,256
train,00000034,96,tomato,..\dataset\foodseg103-full\train\img\00000034.jpg,..\dataset\foodseg103-full\train\mask\00000034.png,train_00000034_c96_00,45,108,96,0.3143446180555556,1934,0.046905517578125,256,256
train,00000034,96,tomato,..\dataset\foodseg103-full\train\img\00000034.jpg,..\dataset\foodseg103-full\train\mask\00000034.png,train_00000034_c96_01,93,66,96,0.2550998263888889,1489,0.048675537109375,256,256
train,00000034,96,tomato,..\dataset\foodseg103-full\train\img\00000034.jpg,..\dataset\foodseg103-full\train\mask\00000034.png,train_00000034_c96_02,91,119,96,0.2624782986111111,688,0.014190673828125,256,256
train,00000035,15,carrot,..\dataset\foodseg103-full\train\img\00000035.jpg,..\dataset\foodseg103-full\train\mask\00000035.png,train_00000035_c15_00,359,234,96,0.6435546875,7416,0.04212620027434842,405,720
train,00000035,21,chicken duck,..\dataset\foodseg103-full\train\img\00000035.jpg,..\dataset\foodseg103-full\train\mask\00000035.png,train_00000035_c21_00,163,212,96,0.6446397569444444,12153,0.07598079561042524,405,720
train,00000035,23,cilantro mint,..\dataset\foodseg103-full\train\img\00000035.jpg,..\dataset\foodseg103-full\train\mask\00000035.png,train_00000035_c23_00,159,201,96,0.3244357638888889,3301,0.026995884773662552,405,720
train,00000035,36,french beans,..\dataset\foodseg103-full\train\img\00000035.jpg,..\dataset\foodseg103-full\train\mask\00000035.png,train_00000035_c36_00,295,258,96,0.5987413194444444,9214,0.05333333333333334,405,720
train,00000035,74,potato,..\dataset\foodseg103-full\train\img\00000035.jpg,..\dataset\foodseg103-full\train\mask\00000035.png,train_00000035_c74_00,227,210,96,0.5534939236111112,10960,0.08564814814814815,405,720
train,00000036,8,biscuit,..\dataset\foodseg103-full\train\img\00000036.jpg,..\dataset\foodseg103-full\train\mask\00000036.png,train_00000036_c8_00,452,284,96,0.8755425347222222,24379,0.248016357421875,384,512
train,00000036,8,biscuit,..\dataset\foodseg103-full\train\img\00000036.jpg,..\dataset\foodseg103-full\train\mask\00000036.png,train_00000036_c8_01,457,40,96,0.8131510416666666,8308,0.058135986328125,384,512
train,00000036,89,soup,..\dataset\foodseg103-full\train\img\00000036.jpg,..\dataset\foodseg103-full\train\mask\00000036.png,train_00000036_c89_00,210,179,96,1.0,87019,0.574859619140625,384,512
train,00000037,21,chicken duck,..\dataset\foodseg103-full\train\img\00000037.jpg,..\dataset\foodseg103-full\train\mask\00000037.png,train_00000037_c21_00,324,250,96,1.0,110044,0.6006310594811773,428,642
train,00000037,82,sauce,..\dataset\foodseg103-full\train\img\00000037.jpg,..\dataset\foodseg103-full\train\mask\00000037.png,train_00000037_c82_00,232,114,96,0.7061631944444444,10403,0.05436428217893848,428,642
train,00000038,23,cilantro mint,..\dataset\foodseg103-full\train\img\00000038.jpg,..\dataset\foodseg103-full\train\mask\00000038.png,train_00000038_c23_00,481,697,96,0.7972005208333334,14382,0.020260686755430975,1427,1000
train,00000038,51,lemon,..\dataset\foodseg103-full\train\img\00000038.jpg,..\dataset\foodseg103-full\train\mask\00000038.png,train_00000038_c51_00,369,814,96,0.9874131944444444,20024,0.022567624386825507,1427,1000
train,00000038,55,milk,..\dataset\foodseg103-full\train\img\00000038.jpg,..\dataset\foodseg103-full\train\mask\00000038.png,train_00000038_c55_00,479,645,96,0.6589626736111112,788732,0.8836720392431675,1427,1000
train,00000038,93,strawberry,..\dataset\foodseg103-full\train\img\00000038.jpg,..\dataset\foodseg103-full\train\mask\00000038.png,train_00000038_c93_00,799,256,96,1.0,36372,0.03690960056061668,1427,1000
train,00000038,93,strawberry,..\dataset\foodseg103-full\train\img\00000038.jpg,..\dataset\foodseg103-full\train\mask\00000038.png,train_00000038_c93_01,260,236,96,1.0,32896,0.04399088997897688,1427,1000
train,00000038,93,strawberry,..\dataset\foodseg103-full\train\img\00000038.jpg,..\dataset\foodseg103-full\train\mask\00000038.png,train_00000038_c93_02,583,50,96,1.0,16827,0.014623686054660126,1427,1000
train,00000039,10,bread,..\dataset\foodseg103-full\train\img\00000039.jpg,..\dataset\foodseg103-full\train\mask\00000039.png,train_00000039_c10_00,223,164,96,1.0,83927,0.6541900634765625,384,512
train,00000039,23,cilantro mint,..\dataset\foodseg103-full\train\img\00000039.jpg,..\dataset\foodseg103-full\train\mask\00000039.png,train_00000039_c23_00,441,131,96,0.728515625,10904,0.14837646484375,384,512
train,00000039,96,tomato,..\dataset\foodseg103-full\train\img\00000039.jpg,..\dataset\foodseg103-full\train\mask\00000039.png,train_00000039_c96_00,65,313,96,0.6041666666666666,5568,0.034993489583333336,384,512
train,00000039,96,tomato,..\dataset\foodseg103-full\train\img\00000039.jpg,..\dataset\foodseg103-full\train\mask\00000039.png,train_00000039_c96_01,459,197,96,0.3202039930555556,2951,0.0308990478515625,384,512
train,00000040,11,broccoli,..\dataset\foodseg103-full\train\img\00000040.jpg,..\dataset\foodseg103-full\train\mask\00000040.png,train_00000040_c11_00,378,159,96,0.900390625,19752,0.17256012761780104,382,512
train,00000040,15,carrot,..\dataset\foodseg103-full\train\img\00000040.jpg,..\dataset\foodseg103-full\train\mask\00000040.png,train_00000040_c15_00,200,233,96,1.0,33223,0.29312213678010474,382,512
train,00000040,21,chicken duck,..\dataset\foodseg103-full\train\img\00000040.jpg,..\dataset\foodseg103-full\train\mask\00000040.png,train_00000040_c21_00,256,81,96,0.7847222222222222,24239,0.28006380890052357,382,512
train,00000041,3,asparagus,..\dataset\foodseg103-full\train\img\00000041.jpg,..\dataset\foodseg103-full\train\mask\00000041.png,train_00000041_c3_00,266,123,96,0.6655815972222222,15357,0.16080082624930483,307,410
train,00000041,35,fish,..\dataset\foodseg103-full\train\img\00000041.jpg,..\dataset\foodseg103-full\train\mask\00000041.png,train_00000041_c35_00,167,153,96,0.9914279513888888,17908,0.2115992690871534,307,410
train,00000041,51,lemon,..\dataset\foodseg103-full\train\img\00000041.jpg,..\dataset\foodseg103-full\train\mask\00000041.png,train_00000041_c51_00,353,32,96,0.3670789930555556,3383,0.035115595455628826,307,410
train,00000042,23,cilantro mint,..\dataset\foodseg103-full\train\img\00000042.jpg,..\dataset\foodseg103-full\train\mask\00000042.png,train_00000042_c23_00,104,37,96,0.2957899305555556,2726,0.0664520263671875,256,256
train,00000042,38,fried meat,..\dataset\foodseg103-full\train\img\00000042.jpg,..\dataset\foodseg103-full\train\mask\00000042.png,train_00000042_c38_00,110,162,96,0.9002821180555556,34337,0.9453125,256,256
train,00000042,82,sauce,..\dataset\foodseg103-full\train\img\00000042.jpg,..\dataset\foodseg103-full\train\mask\00000042.png,train_00000042_c82_00,200,49,96,0.9488932291666666,10329,0.1885986328125,256,256
train,00000043,45,ice cream,..\dataset\foodseg103-full\train\img\00000043.jpg,..\dataset\foodseg103-full\train\mask\00000043.png,train_00000043_c45_00,208,220,96,0.9965277777777778,52932,0.42103776250117714,518,410
train,00000043,61,orange,..\dataset\foodseg103-full\train\img\00000043.jpg,..\dataset\foodseg103-full\train\mask\00000043.png,train_00000043_c61_00,281,442,96,1.0,40493,0.23000282512477635,518,410
train,00000043,61,orange,..\dataset\foodseg103-full\train\img\00000043.jpg,..\dataset\foodseg103-full\train\mask\00000043.png,train_00000043_c61_01,63,183,96,0.7655164930555556,20889,0.21179960448253132,518,410
train,00000044,23,cilantro mint,..\dataset\foodseg103-full\train\img\00000044.jpg,..\dataset\foodseg103-full\train\mask\00000044.png,train_00000044_c23_00,463,271,96,0.3993055555555556,3839,0.01326,750,1000
train,00000044,35,fish,..\dataset\foodseg103-full\train\img\00000044.jpg,..\dataset\foodseg103-full\train\mask\00000044.png,train_00000044_c35_00,568,514,96,1.0,131598,0.277248,750,1000
train,00000044,49,kiwi,..\dataset\foodseg103-full\train\img\00000044.jpg,..\dataset\foodseg103-full\train\mask\00000044.png,train_00000044_c49_00,710,259,96,0.9402126736111112,43491,0.07737066666666667,750,1000
train,00000044,51,lemon,..\dataset\foodseg103-full\train\img\00000044.jpg,..\dataset\foodseg103-full\train\mask\00000044.png,train_00000044_c51_00,915,95,96,0.9076605902777778,10013,0.019562666666666666,750,1000
train,00000044,52,lettuce,..\dataset\foodseg103-full\train\img\00000044.jpg,..\dataset\foodseg103-full\train\mask\00000044.png,train_00000044_c52_00,375,230,96,1.0,57744,0.14247333333333334,750,1000
train,00000044,61,orange,..\dataset\foodseg103-full\train\img\00000044.jpg,..\dataset\foodseg103-full\train\mask\00000044.png,train_00000044_c61_00,695,128,96,1.0,27971,0.073984,750,1000
train,00000044,96,tomato,..\dataset\foodseg103-full\train\img\00000044.jpg,..\dataset\foodseg103-full\train\mask\00000044.png,train_00000044_c96_00,499,140,96,0.5726996527777778,6890,0.015,750,1000
train,00000045,10,bread,..\dataset\foodseg103-full\train\img\00000045.jpg,..\dataset\foodseg103-full\train\mask\00000045.png,train_00000045_c10_00,134,185,96,0.3055555555555556,3830,0.088714599609375,384,512
train,00000045,21,chicken duck,..\dataset\foodseg103-full\train\img\00000045.jpg,..\dataset\foodseg103-full\train\mask\00000045.png,train_00000045_c21_00,306,213,96,0.9995659722222222,16283,0.10552978515625,384,512
train,00000045,25,corn,..\dataset\foodseg103-full\train\img\00000045.jpg,..\dataset\foodseg103-full\train\mask\00000045.png,train_00000045_c25_00,263,100,96,0.6712239583333334,9567,0.07257080078125,384,512
train,00000045,60,onion,..\dataset\foodseg103-full\train\img\00000045.jpg,..\dataset\foodseg103-full\train\mask\00000045.png,train_00000045_c60_00,176,192,96,0.5608723958333334,5549,0.054982503255208336,384,512
train,00000045,96,tomato,..\dataset\foodseg103-full\train\img\00000045.jpg,..\dataset\foodseg103-full\train\mask\00000045.png,train_00000045_c96_00,168,247,96,0.4439019097222222,3622,0.031026204427083332,384,512
train,00000045,96,tomato,..\dataset\foodseg103-full\train\img\00000045.jpg,..\dataset\foodseg103-full\train\mask\00000045.png,train_00000045_c96_01,183,193,96,0.3532986111111111,1895,0.023539225260416668,384,512
train,00000045,96,tomato,..\dataset\foodseg103-full\train\img\00000045.jpg,..\dataset\foodseg103-full\train\mask\00000045.png,train_00000045_c96_02,173,155,96,0.21571180555555555,576,0.004302978515625,384,512
train,00000046,36,french beans,..\dataset\foodseg103-full\train\img\00000046.jpg,..\dataset\foodseg103-full\train\mask\00000046.png,train_00000046_c36_00,443,127,96,0.8487413194444444,18372,0.244873046875,384,512
train,00000046,57,noodles,..\dataset\foodseg103-full\train\img\00000046.jpg,..\dataset\foodseg103-full\train\mask\00000046.png,train_00000046_c57_00,178,189,96,0.9019097222222222,52775,0.72137451171875,384,512
train,00000046,57,noodles,..\dataset\foodseg103-full\train\img\00000046.jpg,..\dataset\foodseg103-full\train\mask\00000046.png,train_00000046_c57_01,223,33,96,0.1535373263888889,1415,0.019134521484375,384,512
train,00000046,73,pork,..\dataset\foodseg103-full\train\img\00000046.jpg,..\dataset\foodseg103-full\train\mask\00000046.png,train_00000046_c73_00,270,154,96,0.7067057291666666,10447,0.12143452962239583,384,512
train,00000046,73,pork,..\dataset\foodseg103-full\train\img\00000046.jpg,..\dataset\foodseg103-full\train\mask\00000046.png,train_00000046_c73_01,166,66,96,0.6264105902777778,7542,0.09389241536458333,384,512
train,00000046,73,pork,..\dataset\foodseg103-full\train\img\00000046.jpg,..\dataset\foodseg103-full\train\mask\00000046.png,train_00000046_c73_02,296,62,96,0.5788845486111112,5720,0.06597900390625,384,512
train,00000046,87,shrimp,..\dataset\foodseg103-full\train\img\00000046.jpg,..\dataset\foodseg103-full\train\mask\00000046.png,train_00000046_c87_00,307,268,96,0.7341579861111112,25147,0.22530110677083334,384,512
train,00000046,96,tomato,..\dataset\foodseg103-full\train\img\00000046.jpg,..\dataset\foodseg103-full\train\mask\00000046.png,train_00000046_c96_00,453,312,96,0.8110894097222222,7824,0.049896240234375,384,512
train,00000046,96,tomato,..\dataset\foodseg103-full\train\img\00000046.jpg,..\dataset\foodseg103-full\train\mask\00000046.png,train_00000046_c96_01,254,82,96,0.2351345486111111,1795,0.013427734375,384,512
train,00000046,96,tomato,..\dataset\foodseg103-full\train\img\00000046.jpg,..\dataset\foodseg103-full\train\mask\00000046.png,train_00000046_c96_02,217,38,96,0.15462239583333334,578,0.006256103515625,384,512
train,00000047,15,carrot,..\dataset\foodseg103-full\train\img\00000047.jpg,..\dataset\foodseg103-full\train\mask\00000047.png,train_00000047_c15_00,152,82,96,0.8003472222222222,9821,0.08563741048177083,384,512
train,00000047,23,cilantro mint,..\dataset\foodseg103-full\train\img\00000047.jpg,..\dataset\foodseg103-full\train\mask\00000047.png,train_00000047_c23_00,367,155,96,0.6124131944444444,7185,0.06884765625,384,512
train,00000047,74,potato,..\dataset\foodseg103-full\train\img\00000047.jpg,..\dataset\foodseg103-full\train\mask\00000047.png,train_00000047_c74_00,265,99,96,0.8770616319444444,13791,0.11346435546875,384,512
train,00000047,92,steak,..\dataset\foodseg103-full\train\img\00000047.jpg,..\dataset\foodseg103-full\train\mask\00000047.png,train_00000047_c92_00,226,213,96,0.984375,32101,0.24232991536458334,384,512
train,00000049,11,broccoli,..\dataset\foodseg103-full\train\img\00000049.jpg,..\dataset\foodseg103-full\train\mask\00000049.png,train_00000049_c11_00,408,189,96,0.9938151041666666,13903,0.0949792395104895,429,512
