split,stem,image_path,mask_path,height,width,total_pixels,fg_pixels,bg_pixels,fg_ratio,bg_ratio,num_present_classes,present_classes,num_connected_components,largest_component_area,median_component_area,class_0_pixels,class_1_pixels,class_2_pixels,class_3_pixels,class_4_pixels,class_5_pixels,class_6_pixels,class_7_pixels,class_8_pixels,class_9_pixels,class_10_pixels,class_11_pixels,class_12_pixels,class_13_pixels,class_14_pixels,class_15_pixels,class_16_pixels,class_17_pixels,class_18_pixels,class_19_pixels,class_20_pixels,class_21_pixels,class_22_pixels,class_23_pixels,class_24_pixels,class_25_pixels,class_26_pixels,class_27_pixels,class_28_pixels,class_29_pixels,class_30_pixels,class_31_pixels,class_32_pixels,class_33_pixels,class_34_pixels,class_35_pixels,class_36_pixels,class_37_pixels,class_38_pixels,class_39_pixels,class_40_pixels,class_41_pixels,class_42_pixels,class_43_pixels,class_44_pixels,class_45_pixels,class_46_pixels,class_47_pixels,class_48_pixels,class_49_pixels,class_50_pixels,class_51_pixels,class_52_pixels,class_53_pixels,class_54_pixels,class_55_pixels,class_56_pixels,class_57_pixels,class_58_pixels,class_59_pixels,class_60_pixels,class_61_pixels,class_62_pixels,class_63_pixels,class_64_pixels,class_65_pixels,class_66_pixels,class_67_pixels,class_68_pixels,class_69_pixels,class_70_pixels,class_71_pixels,class_72_pixels,class_73_pixels,class_74_pixels,class_75_pixels,class_76_pixels,class_77_pixels,class_78_pixels,class_79_pixels,class_80_pixels,class_81_pixels,class_82_pixels,class_83_pixels,class_84_pixels,class_85_pixels,class_86_pixels,class_87_pixels,class_88_pixels,class_89_pixels,class_90_pixels,class_91_pixels,class_92_pixels,class_93_pixels,class_94_pixels,class_95_pixels,class_96_pixels,class_97_pixels,class_98_pixels,class_99_pixels,class_100_pixels,class_101_pixels,class_102_pixels,class_103_pixels
train,00000037,..\dataset\foodseg103-full\train\img\00000037.jpg,..\dataset\foodseg103-full\train\mask\00000037.png,428,642,274776,120447,154329,0.4383461437680147,0.5616538562319853,2,"[21, 82]",1,120447,120447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154329
train,00000038,..\dataset\foodseg103-full\train\img\00000038.jpg,..\dataset\foodseg103-full\train\mask\00000038.png,1427,1000,1427000,909233,517767,0.6371639803784163,0.36283601962158374,4,"[23, 51, 55, 93]",1,909233,909233.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20024,0,0,0,788732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86095,0,0,0,0,0,0,0,0,0,517767
train,00000039,..\dataset\foodseg103-full\train\img\00000039.jpg,..\dataset\foodseg103-full\train\mask\00000039.png,384,512,196608,103350,93258,0.525665283203125,0.474334716796875,3,"[10, 23, 96]",1,103350,103350.0,0,0,0,0,0,0,0,0,0,0,83927,0,0,0,0,0,0,0,0,0,0,0,0,10904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8519,0,0,0,0,0,0,93258
train,00000040,..\dataset\foodseg103-full\train\img\00000040.jpg,..\dataset\foodseg103-full\train\mask\00000040.png,382,512,195584,77214,118370,0.39478689463350786,0.6052131053664922,3,"[11, 15, 21]",1,77214,77214.0,0,0,0,0,0,0,0,0,0,0,0,19752,0,0,0,33223,0,0,0,0,0,24239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118370
train,00000041,..\dataset\foodseg103-full\train\img\00000041.jpg,..\dataset\foodseg103-full\train\mask\00000041.png,307,410,125870,36648,89222,0.2911575434972591,0.7088424565027409,3,"[3, 35, 51]",2,33265,18324.0,0,0,0,15357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89222
train,00000042,..\dataset\foodseg103-full\train\img\00000042.jpg,..\dataset\foodseg103-full\train\mask\00000042.png,256,256,65536,48079,17457,0.7336273193359375,0.2663726806640625,3,"[23, 38, 82]",3,35024,10329.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17457
train,00000043,..\dataset\foodseg103-full\train\img\00000043.jpg,..\dataset\foodseg103-full\train\mask\00000043.png,518,410,212380,114314,98066,0.5382521894717016,0.46174781052829833,2,"[45, 61]",1,114314,114314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98066
train,00000044,..\dataset\foodseg103-full\train\img\00000044.jpg,..\dataset\foodseg103-full\train\mask\00000044.png,750,1000,750000,281546,468454,0.37539466666666665,0.6246053333333333,7,"[23, 35, 49, 51, 52, 61, 96]",2,271533,140773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3839,0,0,0,0,0,0,0,0,0,0,0,131598,0,0,0,0,0,0,0,0,0,0,0,0,0,43491,0,10013,57744,0,0,0,0,0,0,0,0,27971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6890,0,0,0,0,0,0,468454
train,00000045,..\dataset\foodseg103-full\train\img\00000045.jpg,..\dataset\foodseg103-full\train\mask\00000045.png,384,512,196608,42133,154475,0.21429951985677084,0.7857004801432291,5,"[10, 21, 25, 60, 96]",2,32566,21066.5,0,0,0,0,0,0,0,0,0,0,4641,0,0,0,0,0,0,0,0,0,0,16283,0,0,0,9567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6093,0,0,0,0,0,0,154475
train,00000046,..\dataset\foodseg103-full\train\img\00000046.jpg,..\dataset\foodseg103-full\train\mask\00000046.png,384,512,196608,131615,64993,0.6694285074869791,0.3305714925130208,5,"[36, 57, 73, 87, 96]",2,123791,65807.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23709,0,0,0,0,0,0,0,0,0,0,0,0,0,25147,0,0,0,0,0,0,0,0,10197,0,0,0,0,0,0,64993
train,00000047,..\dataset\foodseg103-full\train\img\00000047.jpg,..\dataset\foodseg103-full\train\mask\00000047.png,384,512,196608,62898,133710,0.319915771484375,0.680084228515625,4,"[15, 23, 74, 92]",1,62898,62898.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9821,0,0,0,0,0,0,0,7185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32101,0,0,0,0,0,0,0,0,0,0,133710
train,00000049,..\dataset\foodseg103-full\train\img\00000049.jpg,..\dataset\foodseg103-full\train\mask\00000049.png,429,512,219648,105485,114163,0.4802456657925408,0.5197543342074592,5,"[11, 15, 17, 27, 36]",1,105485,105485.0,0,0,0,0,0,0,0,0,0,0,0,25956,0,0,0,14148,0,36336,0,0,0,0,0,0,0,0,0,17645,0,0,0,0,0,0,0,0,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114163
train,00000050,..\dataset\foodseg103-full\train\img\00000050.jpg,..\dataset\foodseg103-full\train\mask\00000050.png,369,512,188928,170303,18625,0.901417471205962,0.09858252879403794,3,"[15, 69, 73]",1,170303,170303.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26005,0,0,0,122204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18625
train,00000051,..\dataset\foodseg103-full\train\img\00000051.jpg,..\dataset\foodseg103-full\train\mask\00000051.png,750,1000,750000,490149,259851,0.653532,0.346468,4,"[23, 69, 82, 96]",2,403451,245074.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338266,0,0,0,0,0,0,0,0,0,0,0,0,86698,0,0,0,0,0,0,0,0,0,0,0,0,0,18709,0,0,0,0,0,0,259851
train,00000052,..\dataset\foodseg103-full\train\img\00000052.jpg,..\dataset\foodseg103-full\train\mask\00000052.png,512,384,196608,125776,70832,0.6397298177083334,0.3602701822916667,4,"[60, 68, 71, 96]",2,107649,62888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15781,0,0,0,0,0,0,0,41614,0,0,60587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7794,0,0,0,0,0,0,70832
train,00000053,..\dataset\foodseg103-full\train\img\00000053.jpg,..\dataset\foodseg103-full\train\mask\00000053.png,384,512,196608,100745,95863,0.5124155680338541,0.4875844319661458,4,"[10, 37, 73, 96]",1,100745,100745.0,0,0,0,0,0,0,0,0,0,0,9557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33373,0,0,0,0,0,0,95863
train,00000054,..\dataset\foodseg103-full\train\img\00000054.jpg,..\dataset\foodseg103-full\train\mask\00000054.png,384,512,196608,121458,75150,0.617767333984375,0.382232666015625,3,"[8, 15, 45]",1,121458,121458.0,0,0,0,0,0,0,0,0,56031,0,0,0,0,0,0,40324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75150
train,00000055,..\dataset\foodseg103-full\train\img\00000055.jpg,..\dataset\foodseg103-full\train\mask\00000055.png,816,612,499392,139911,359481,0.2801626778162245,0.7198373221837755,2,"[10, 93]",1,139911,139911.0,0,0,0,0,0,0,0,0,0,0,96391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43520,0,0,0,0,0,0,0,0,0,359481
train,00000056,..\dataset\foodseg103-full\train\img\00000056.jpg,..\dataset\foodseg103-full\train\mask\00000056.png,384,512,196608,154967,41641,0.7882029215494791,0.21179707845052084,3,"[11, 15, 92]",1,154967,154967.0,0,0,0,0,0,0,0,0,0,0,0,22116,0,0,0,98392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34459,0,0,0,0,0,0,0,0,0,0,41641
train,00000057,..\dataset\foodseg103-full\train\img\00000057.jpg,..\dataset\foodseg103-full\train\mask\00000057.png,273,410,111930,37847,74083,0.33813097471634057,0.6618690252836594,5,"[10, 23, 45, 82, 93]",3,19029,15075.0,0,0,0,0,0,0,0,0,0,0,30013,0,0,0,0,0,0,0,0,0,0,0,0,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3743,0,0,0,0,0,0,0,0,0,0,2104,0,0,0,0,0,0,0,0,0,74083
train,00000058,..\dataset\foodseg103-full\train\img\00000058.jpg,..\dataset\foodseg103-full\train\mask\00000058.png,352,410,144320,65494,78826,0.4538109756097561,0.5461890243902439,4,"[4, 23, 52, 96]",3,38626,19320.0,0,0,0,0,47321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,0,0,0,78826
train,00000059,..\dataset\foodseg103-full\train\img\00000059.jpg,..\dataset\foodseg103-full\train\mask\00000059.png,340,512,174080,80027,94053,0.45971392463235294,0.5402860753676471,3,"[10, 45, 82]",1,80027,80027.0,0,0,0,0,0,0,0,0,0,0,69138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94053
train,00000060,..\dataset\foodseg103-full\train\img\00000060.jpg,..\dataset\foodseg103-full\train\mask\00000060.png,435,512,222720,100729,121991,0.4522674209770115,0.5477325790229886,4,"[4, 37, 82, 96]",2,99412,50364.5,0,0,0,0,6320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,15347,0,0,0,0,0,0,121991
train,00000061,..\dataset\foodseg103-full\train\img\00000061.jpg,..\dataset\foodseg103-full\train\mask\00000061.png,384,512,196608,107099,89509,0.5447336832682291,0.4552663167317708,2,"[11, 51]",2,102469,53549.5,0,0,0,0,0,0,0,0,0,0,0,93788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89509
train,00000062,..\dataset\foodseg103-full\train\img\00000062.jpg,..\dataset\foodseg103-full\train\mask\00000062.png,356,534,190104,72744,117360,0.3826537053402348,0.6173462946597652,2,"[10, 82]",4,25965,19082.5,0,0,0,0,0,0,0,0,0,0,48847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117360
train,00000063,..\dataset\foodseg103-full\train\img\00000063.jpg,..\dataset\foodseg103-full\train\mask\00000063.png,512,394,201728,71783,129945,0.3558405377538071,0.6441594622461929,3,"[23, 46, 61]",1,71783,71783.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129945
train,00000064,..\dataset\foodseg103-full\train\img\00000064.jpg,..\dataset\foodseg103-full\train\mask\00000064.png,1936,2592,5018112,1038586,3979526,0.20696748099683707,0.793032519003163,2,"[44, 82]",2,925720,519293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3979526
train,00000065,..\dataset\foodseg103-full\train\img\00000065.jpg,..\dataset\foodseg103-full\train\mask\00000065.png,384,512,196608,52290,144318,0.265960693359375,0.734039306640625,2,"[46, 51]",1,52290,52290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32656,0,0,0,0,19634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144318
train,00000066,..\dataset\foodseg103-full\train\img\00000066.jpg,..\dataset\foodseg103-full\train\mask\00000066.png,340,512,174080,121091,52989,0.69560546875,0.30439453125,6,"[11, 21, 38, 42, 80, 99]",1,121091,121091.0,0,0,0,0,0,0,0,0,0,0,0,29254,0,0,0,0,0,0,0,0,0,54654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8717,0,0,0,5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2799,0,0,0,52989
train,00000067,..\dataset\foodseg103-full\train\img\00000067.jpg,..\dataset\foodseg103-full\train\mask\00000067.png,340,512,174080,149610,24470,0.8594324448529411,0.14056755514705882,7,"[11, 15, 17, 27, 30, 35, 36]",1,149610,149610.0,0,0,0,0,0,0,0,0,0,0,0,9893,0,0,0,18178,0,8148,0,0,0,0,0,0,0,0,0,7665,0,0,14967,0,0,0,0,70124,20635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24470
train,00000068,..\dataset\foodseg103-full\train\img\00000068.jpg,..\dataset\foodseg103-full\train\mask\00000068.png,338,512,173056,80302,92754,0.46402320636094674,0.5359767936390533,6,"[10, 19, 46, 60, 82, 96]",2,72900,40151.0,0,0,0,0,0,0,0,0,0,0,28839,0,0,0,0,0,0,0,0,9143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10254,0,0,0,0,0,0,0,0,0,0,0,0,0,13451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7402,0,0,0,0,0,0,0,0,0,0,0,0,0,11213,0,0,0,0,0,0,92754
train,00000069,..\dataset\foodseg103-full\train\img\00000069.jpg,..\dataset\foodseg103-full\train\mask\00000069.png,384,512,196608,110936,85672,0.5642496744791666,0.4357503255208333,2,"[10, 93]",1,110936,110936.0,0,0,0,0,0,0,0,0,0,0,93690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17246,0,0,0,0,0,0,0,0,0,85672
train,00000070,..\dataset\foodseg103-full\train\img\00000070.jpg,..\dataset\foodseg103-full\train\mask\00000070.png,384,512,196608,125329,71279,0.6374562581380209,0.3625437418619792,5,"[10, 25, 37, 52, 92]",2,124941,62664.5,0,0,0,0,0,0,0,0,0,0,34816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26792,0,0,0,0,0,0,0,0,0,0,0,30485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17182,0,0,0,0,0,0,0,0,0,0,71279
train,00000071,..\dataset\foodseg103-full\train\img\00000071.jpg,..\dataset\foodseg103-full\train\mask\00000071.png,256,256,65536,49615,15921,0.7570648193359375,0.2429351806640625,5,"[25, 36, 37, 69, 82]",1,49615,49615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6387,0,0,0,0,0,0,0,0,0,0,7445,14870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18305,0,0,0,0,0,0,0,0,0,0,0,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15921
train,00000072,..\dataset\foodseg103-full\train\img\00000072.jpg,..\dataset\foodseg103-full\train\mask\00000072.png,256,256,65536,32182,33354,0.491058349609375,0.508941650390625,6,"[3, 35, 51, 80, 82, 87]",1,32182,32182.0,0,0,0,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7947,0,2452,0,0,0,0,4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33354
train,00000073,..\dataset\foodseg103-full\train\img\00000073.jpg,..\dataset\foodseg103-full\train\mask\00000073.png,256,256,65536,22759,42777,0.3472747802734375,0.6527252197265625,2,"[9, 10]",2,16881,11379.5,0,0,0,0,0,0,0,0,0,5878,16881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42777
train,00000074,..\dataset\foodseg103-full\train\img\00000074.jpg,..\dataset\foodseg103-full\train\mask\00000074.png,1920,1920,3686400,1237016,2449384,0.3355620659722222,0.6644379340277777,6,"[21, 62, 74, 80, 82, 83]",2,941328,618508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95798,0,0,0,0,0,0,0,0,0,0,0,513830,0,0,0,0,0,276042,0,75256,189713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2449384
train,00000075,..\dataset\foodseg103-full\train\img\00000075.jpg,..\dataset\foodseg103-full\train\mask\00000075.png,384,512,196608,54853,141755,0.2789967854817708,0.7210032145182291,3,"[13, 22, 30]",2,40385,27426.5,0,0,0,0,0,0,0,0,0,0,0,0,0,40385,0,0,0,0,0,0,0,0,8254,0,0,0,0,0,0,0,6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141755
train,00000076,..\dataset\foodseg103-full\train\img\00000076.jpg,..\dataset\foodseg103-full\train\mask\00000076.png,256,256,65536,35834,29702,0.546783447265625,0.453216552734375,4,"[21, 23, 25, 51]",1,35834,35834.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21366,0,873,0,9635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29702
train,00000077,..\dataset\foodseg103-full\train\img\00000077.jpg,..\dataset\foodseg103-full\train\mask\00000077.png,256,256,65536,27633,37903,0.4216461181640625,0.5783538818359375,6,"[11, 15, 17, 21, 51, 80]",1,27633,27633.0,0,0,0,0,0,0,0,0,0,0,0,1515,0,0,0,1023,0,3057,0,0,0,9951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37903
