split,stem,class_id,class_name,area_pixels,area_ratio,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,bbox_area_ratio
train,00000066,99,white button mushroom,2799,0.016078814338235294,203,24,66,59,3894,0.022369025735294118
train,00000067,11,broccoli,9893,0.05683019301470588,146,9,141,98,13818,0.07937729779411765
train,00000067,15,carrot,542,0.003113511029411765,218,0,39,26,1014,0.005824908088235294
train,00000067,15,carrot,17636,0.10130974264705882,19,228,225,112,25200,0.14476102941176472
train,00000067,17,cauliflower,8148,0.04680606617647059,214,267,156,73,11388,0.06541819852941176
train,00000067,27,cucumber,7665,0.04403147977941176,254,0,132,72,9504,0.05459558823529412
train,00000067,30,egg,14967,0.08597771139705883,0,0,219,131,28689,0.16480353860294117
train,00000067,35,fish,70124,0.4028262867647059,7,95,505,228,115140,0.6614200367647058
train,00000067,36,french beans,20635,0.11853745404411764,253,44,259,138,35742,0.20531939338235294
train,00000068,10,bread,7235,0.04180727625739645,50,0,200,54,10800,0.06240754437869823
train,00000068,10,bread,21604,0.12483820266272189,278,15,224,150,33600,0.19415680473372782
train,00000068,19,cheese butter,9143,0.05283260909763313,81,30,199,85,16915,0.09774292714497042
train,00000068,46,juice,5554,0.0320936575443787,0,0,54,120,6480,0.037444526627218935
train,00000068,46,juice,4700,0.02715883875739645,285,0,121,67,8107,0.046846107618343194
train,00000068,60,onion,13451,0.07772628513313609,66,135,175,129,22575,0.13044910318047337
train,00000068,82,sauce,7402,0.042772281804733726,406,125,106,87,9222,0.053289108727810654
train,00000068,96,tomato,11213,0.0647940551035503,41,38,128,113,14464,0.08357988165680473
train,00000069,10,bread,93690,0.476531982421875,2,35,491,320,157120,0.7991536458333334
train,00000069,93,strawberry,17246,0.08771769205729167,276,0,236,164,38704,0.19685872395833334
train,00000070,10,bread,31824,0.161865234375,180,22,248,213,52824,0.2686767578125
train,00000070,10,bread,2992,0.015218098958333334,206,161,159,128,20352,0.103515625
train,00000070,25,corn,26019,0.1323394775390625,30,151,206,222,45732,0.23260498046875
train,00000070,25,corn,385,0.0019582112630208335,195,282,23,25,575,0.0029246012369791665
train,00000070,25,corn,388,0.0019734700520833335,23,303,26,19,494,0.0025126139322916665
train,00000070,37,french fries,30485,0.15505472819010416,99,273,372,111,41292,0.21002197265625
train,00000070,52,lettuce,16054,0.08165486653645833,59,16,184,169,31096,0.15816243489583334
train,00000070,92,steak,17182,0.08739217122395833,214,143,210,139,29190,0.148468017578125
train,00000071,25,corn,6387,0.0974578857421875,32,186,125,70,8750,0.133514404296875
train,00000071,36,french beans,7445,0.1136016845703125,0,11,183,87,15921,0.2429351806640625
train,00000071,37,french fries,14870,0.226898193359375,129,59,127,197,25019,0.3817596435546875
train,00000071,69,pie,18305,0.2793121337890625,0,49,156,160,24960,0.380859375
train,00000071,82,sauce,2608,0.039794921875,0,159,43,87,3741,0.0570831298828125
train,00000072,3,asparagus,2698,0.041168212890625,154,68,75,101,7575,0.1155853271484375
train,00000072,3,asparagus,188,0.00286865234375,172,231,24,16,384,0.005859375
train,00000072,35,fish,10066,0.153594970703125,10,67,105,145,15225,0.2323150634765625
train,00000072,51,lemon,4299,0.0655975341796875,159,164,71,77,5467,0.0834197998046875
train,00000072,80,rice,7947,0.1212615966796875,87,129,102,118,12036,0.18365478515625
train,00000072,82,sauce,2452,0.03741455078125,135,26,58,60,3480,0.0531005859375
train,00000072,87,shrimp,4532,0.06915283203125,90,49,80,100,8000,0.1220703125
train,00000073,9,blueberry,5878,0.089691162109375,0,66,101,79,7979,0.1217498779296875
train,00000073,10,bread,16881,0.2575836181640625,76,59,174,154,26796,0.40887451171875
train,00000074,21,chicken duck,42911,0.01164035373263889,1088,574,276,307,84732,0.022985026041666665
train,00000074,21,chicken duck,21684,0.005882161458333333,954,601,168,265,44520,0.012076822916666667
train,00000074,21,chicken duck,1407,0.0003816731770833333,1551,754,50,57,2850,0.0007731119791666666
train,00000074,21,chicken duck,20375,0.005527072482638889,1381,857,304,183,55632,0.015091145833333333
train,00000074,62,other ingredients,95798,0.025986870659722223,730,809,624,434,270816,0.07346354166666667
train,00000074,74,potato,295688,0.08021050347222222,0,435,762,529,403098,0.10934733072916666
train,00000074,74,potato,218142,0.0591748046875,1260,1015,655,574,375970,0.10198838975694445
train,00000074,80,rice,276042,0.07488118489583333,614,1083,757,556,420892,0.11417426215277778
train,00000074,82,sauce,75256,0.020414496527777777,565,756,446,457,203822,0.05529025607638889
train,00000074,83,sausage,189713,0.05146294487847222,914,445,765,565,432225,0.11724853515625
train,00000075,13,cake,40385,0.20540873209635416,71,62,285,217,61845,0.3145599365234375
train,00000075,22,chocolate,8254,0.041982014973958336,381,147,107,105,11235,0.0571441650390625
train,00000075,30,egg,6214,0.031606038411458336,342,67,109,94,10246,0.052113850911458336
train,00000076,21,chicken duck,21366,0.326019287109375,0,33,176,164,28864,0.4404296875
train,00000076,23,cilantro mint,873,0.0133209228515625,106,7,57,50,2850,0.043487548828125
train,00000076,25,corn,9635,0.1470184326171875,140,117,116,135,15660,0.23895263671875
train,00000076,51,lemon,3960,0.0604248046875,109,29,105,65,6825,0.1041412353515625
train,00000077,11,broccoli,1064,0.0162353515625,128,151,58,48,2784,0.04248046875
train,00000077,11,broccoli,451,0.0068817138671875,106,186,28,27,756,0.01153564453125
train,00000077,15,carrot,197,0.0030059814453125,146,144,15,16,240,0.003662109375
train,00000077,15,carrot,429,0.0065460205078125,114,171,25,23,575,0.0087738037109375
train,00000077,15,carrot,397,0.0060577392578125,173,180,32,29,928,0.01416015625
train,00000077,17,cauliflower,1076,0.01641845703125,116,136,57,37,2109,0.0321807861328125
train,00000077,17,cauliflower,485,0.0074005126953125,170,152,26,32,832,0.0126953125
train,00000077,17,cauliflower,1496,0.0228271484375,124,178,50,45,2250,0.034332275390625
train,00000077,21,chicken duck,9951,0.1518402099609375,58,18,168,104,17472,0.2666015625
train,00000077,51,lemon,4613,0.0703887939453125,179,80,77,85,6545,0.0998687744140625
train,00000077,80,rice,7474,0.114044189453125,28,96,92,108,9936,0.151611328125
train,00000078,30,egg,8151,0.0414581298828125,118,26,115,96,11040,0.05615234375
train,00000078,52,lettuce,1638,0.008331298828125,406,67,70,46,3220,0.016377766927083332
train,00000078,52,lettuce,12627,0.0642242431640625,339,114,173,146,25258,0.12846883138020834
train,00000078,80,rice,49428,0.25140380859375,199,179,313,205,64165,0.3263600667317708
train,00000078,81,salad,75232,0.3826497395833333,0,4,360,360,129600,0.6591796875
train,00000078,96,tomato,5990,0.030466715494791668,344,57,108,85,9180,0.04669189453125
train,00000079,10,bread,32279,0.2483573132261291,3,14,286,211,60346,0.46430714780333926
train,00000079,93,strawberry,19067,0.14670308532738324,84,90,293,223,65339,0.5027237054704932
train,00000080,10,bread,89251,0.4539540608723958,0,66,512,260,133120,0.6770833333333334
train,00000080,19,cheese butter,5749,0.029240926106770832,0,179,362,113,40906,0.20805867513020834
train,00000080,41,grape,19040,0.09684244791666667,0,0,253,158,39974,0.20331827799479166
train,00000080,96,tomato,3413,0.017359415690104168,239,192,129,65,8385,0.0426483154296875
train,00000080,96,tomato,1326,0.006744384765625,177,210,57,42,2394,0.012176513671875
train,00000080,96,tomato,1116,0.00567626953125,115,256,48,43,2064,0.010498046875
train,00000081,69,pie,842800,0.2677445917371503,1156,134,892,1301,1160492,0.3686704517729343
train,00000081,96,tomato,13269,0.004215357128334418,216,108,156,146,22776,0.007235584743005855
train,00000081,96,tomato,1957,0.00062170878741054,163,134,50,58,2900,0.0009212853773584906
train,00000081,96,tomato,174727,0.05550807935507482,594,252,431,679,292649,0.0929700842753741
train,00000081,96,tomato,91452,0.02905289321730644,257,255,348,376,130848,0.041568396226415096
train,00000081,96,tomato,98102,0.031165495892973325,240,637,430,413,177590,0.05641761040175667
train,00000081,96,tomato,30006,0.009532444494144436,356,940,292,337,98404,0.03126143664606376
train,00000081,96,tomato,107764,0.03423496462264151,687,953,339,390,132210,0.0420010826691607
train,00000081,96,tomato,17644,0.0056052273096942095,268,1142,181,185,33485,0.010637669262361744
train,00000081,96,tomato,4327,0.0013746213199414443,597,1189,56,133,7448,0.0023661149967469097
train,00000082,11,broccoli,1066101,0.265015720456281,1369,257,1223,1256,1536088,0.38184699949089984
train,00000082,19,cheese butter,1176471,0.29245194372852235,0,7,1601,1415,2265415,0.5631460699853633
train,00000082,21,chicken duck,38893,0.00966818004645539,0,3,212,410,86920,0.02160692694412626
train,00000082,21,chicken duck,27982,0.0069558793114420266,716,84,230,239,54970,0.01366466606211022
train,00000082,21,chicken duck,71258,0.017713603315514827,599,540,900,312,280800,0.06980240549828179
train,00000082,21,chicken duck,106755,0.026537591876670485,108,779,405,420,170100,0.042284149484536085
train,00000082,21,chicken duck,272982,0.06785897527682322,670,1045,979,507,496353,0.12338544649675448
train,00000082,80,rice,311844,0.0775194492172585,878,0,1163,439,510557,0.1269163345583556
train,00000083,11,broccoli,15758,0.0840911031420765,0,2,233,150,34950,0.18650742827868852
train,00000083,27,cucumber,8741,0.04664553449453552,382,53,130,156,20280,0.10822233606557377
train,00000083,68,pepper,9757,0.052067324112021855,194,6,210,83,17430,0.09301357581967214
train,00000083,82,sauce,91297,0.4871979593579235,16,102,456,264,120384,0.6424180327868853
train,00000083,91,spring onion,524,0.0027962773224043717,158,148,34,24,816,0.004354508196721311
train,00000083,91,spring onion,1453,0.007753799521857924,235,149,82,40,3280,0.017503415300546447
train,00000083,91,spring onion,626,0.0033405908469945353,186,173,27,32,864,0.004610655737704918
train,00000083,91,spring onion,916,0.004888148907103825,347,215,44,29,1276,0.006809255464480874
train,00000083,91,spring onion,736,0.003927595628415301,232,223,45,30,1350,0.007204149590163934
train,00000083,91,spring onion,502,0.0026788763661202185,339,239,21,32,672,0.003586065573770492
train,00000083,91,spring onion,768,0.004098360655737705,100,251,50,27,1350,0.007204149590163934
train,00000083,91,spring onion,1044,0.005571209016393443,296,266,41,45,1845,0.009845671106557378
train,00000083,91,spring onion,2442,0.013031506147540983,140,272,72,57,4104,0.02190061475409836
train,00000084,4,avocado,15831,0.085888671875,0,119,274,102,27948,0.15162760416666668
train,00000084,10,bread,19608,0.10638020833333334,0,55,231,113,26103,0.14161783854166668
train,00000084,10,bread,10209,0.05538736979166667,0,326,298,60,17880,0.09700520833333333
train,00000084,35,fish,30381,0.16482747395833333,0,157,344,178,61232,0.33220486111111114
train,00000084,52,lettuce,1735,0.009412977430555556,278,193,61,66,4026,0.021842447916666667
train,00000084,52,lettuce,5486,0.02976345486111111,39,302,191,51,9741,0.05284830729166667
train,00000084,60,onion,3043,0.01650933159722222,124,253,132,55,7260,0.039388020833333336
train,00000084,96,tomato,782,0.0042426215277777775,299,243,41,45,1845,0.010009765625
train,00000084,96,tomato,3351,0.018180338541666667,211,267,114,64,7296,0.03958333333333333
train,00000085,39,garlic,3672,0.0013261603180473372,919,890,74,87,6438,0.0023251144138313608
train,00000085,63,oyster mushroom,87114,0.03146163669563609,511,771,408,408,166464,0.06011926775147929
train,00000085,73,pork,131869,0.04762511845876479,691,648,485,446,216310,0.0781213884522929
train,00000085,77,rape,125431,0.04530000404493343,632,365,546,553,301938,0.10904634915865384
train,00000086,17,cauliflower,17373,0.0883636474609375,200,0,187,124,23188,0.11794026692708333
train,00000086,21,chicken duck,15066,0.076629638671875,0,33,167,184,30728,0.15629069010416666
train,00000086,23,cilantro mint,7324,0.037251790364583336,0,55,124,116,14384,0.07316080729166667
train,00000086,23,cilantro mint,3888,0.019775390625,193,112,130,67,8710,0.044301350911458336
train,00000086,23,cilantro mint,3062,0.015574137369791666,79,169,101,95,9595,0.048802693684895836
train,00000086,23,cilantro mint,1703,0.008661905924479166,338,263,59,53,3127,0.015904744466145832
train,00000086,38,fried meat,391,0.0019887288411458335,241,142,35,27,945,0.0048065185546875
train,00000086,38,fried meat,3998,0.020334879557291668,187,152,95,100,9500,0.048319498697916664
train,00000086,38,fried meat,2491,0.012669881184895834,289,272,69,54,3726,0.018951416015625
train,00000086,99,white button mushroom,57958,0.2947896321614583,0,86,437,274,119738,0.6090189615885416
train,00000087,6,banana,2687,0.009778874428625498,308,57,81,57,4617,0.016802777535155907
train,00000087,6,banana,2998,0.010910705447346201,216,70,73,75,5475,0.01992532098873264
train,00000087,6,banana,3586,0.01305063033161557,456,82,81,66,5346,0.019455847672285788
train,00000087,6,banana,2215,0.008061111596354848,113,87,62,79,4898,0.01782542871284246
train,00000087,6,banana,3536,0.012868663929891985,199,186,63,87,5481,0.01994715695693947
train,00000087,6,banana,4575,0.016649925757708097,258,263,55,92,5060,0.018414999854426878
train,00000087,70,pineapple,6742,0.024536349608408302,203,90,158,126,19908,0.0724517425102629
train,00000087,70,pineapple,4382,0.015947535447055055,72,184,73,79,5767,0.020988004774798383
train,00000087,70,pineapple,5069,0.018447753806737126,105,274,87,91,7917,0.02881256004891257
train,00000087,82,sauce,30851,0.11227690919148689,306,61,268,197,52796,0.19214196290796867
train,00000087,93,strawberry,3922,0.014273444551198066,419,26,70,105,7350,0.026749061053367107
train,00000087,93,strawberry,14790,0.053825661629836666,131,30,262,241,63142,0.22979445075261304
train,00000087,93,strawberry,6432,0.02340815791772207,182,267,78,114,8892,0.03236090488252249
train,00000087,93,strawberry,6041,0.021985180656243632,312,311,122,89,10858,0.03951582379829388
train,00000088,10,bread,90275,0.4591623942057292,19,17,318,340,108120,0.5499267578125
train,00000088,68,pepper,30732,0.15631103515625,40,316,344,159,54696,0.2781982421875
train,00000089,42,green beans,20822,0.10590616861979167,0,218,172,166,28552,0.14522298177083334
train,00000089,73,pork,49841,0.2535044352213542,25,45,356,208,74048,0.3766276041666667
train,00000089,80,rice,61217,0.3113657633463542,133,171,379,213,80727,0.4105987548828125
train,00000090,13,cake,31646,0.482879638671875,2,33,254,147,37338,0.569732666015625
train,00000090,68,pepper,2630,0.040130615234375,0,151,107,59,6313,0.0963287353515625
train,00000090,96,tomato,4848,0.073974609375,111,152,145,61,8845,0.1349639892578125
train,00000090,96,tomato,625,0.0095367431640625,78,165,29,28,812,0.01239013671875
train,00000090,96,tomato,1071,0.0163421630859375,0,178,24,67,1608,0.0245361328125
train,00000091,10,bread,72191,0.3671824137369792,75,114,355,270,95850,0.487518310546875
train,00000091,25,corn,24230,0.12324015299479167,180,0,214,188,40232,0.20463053385416666
train,00000091,74,potato,18673,0.09497578938802083,32,3,204,179,36516,0.18572998046875
train,00000091,74,potato,25637,0.13039652506510416,358,24,152,255,38760,0.1971435546875
train,00000092,15,carrot,16304,0.07446789074632319,4,216,127,308,39116,0.17866082031606834
train,00000092,21,chicken duck,47449,0.21672147620352608,74,119,336,194,65184,0.29772540422033433
train,00000092,80,rice,30193,0.1379053621996894,106,300,272,167,45424,0.20747236685850004
train,00000092,80,rice,1922,0.00877866082031607,71,312,35,138,4830,0.02206083858591395
train,00000093,13,cake,4706,0.023210621843434344,64,5,163,54,8802,0.043412642045454544
train,00000093,13,cake,86813,0.4281733349116162,6,5,501,384,192384,0.9488636363636364
train,00000093,23,cilantro mint,18109,0.08931601167929293,46,5,249,135,33615,0.16579367897727273
train,00000093,93,strawberry,31201,0.15388750789141414,85,163,244,190,46360,0.22865372474747475
train,00000094,10,bread,210246,0.205318359375,120,0,937,338,316706,0.309283203125
train,00000094,10,bread,102951,0.1005380859375,115,353,953,344,327832,0.3201484375
train,00000094,37,french fries,216733,0.2116533203125,513,56,767,729,559143,0.5460380859375
train,00000094,52,lettuce,3759,0.0036708984375,97,212,65,94,6110,0.005966796875
train,00000094,52,lettuce,103722,0.101291015625,201,212,906,270,244620,0.23888671875
train,00000094,82,sauce,8713,0.0085087890625,768,179,169,92,15548,0.01518359375
train,00000094,82,sauce,21692,0.02118359375,329,236,269,140,37660,0.03677734375
