class_id_a,class_a,class_id_b,class_b,color_similarity,color_distance
17,cauliflower,30,egg,0.6985301013599513,0.3014698986400487
14,candy,16,cashew,0.6984827655254983,0.30151723447450174
90,soy,95,tofu,0.698448555513298,0.301551444486702
40,ginger,64,pasta,0.6979627104784868,0.3020372895215132
16,cashew,87,shrimp,0.6976781736145558,0.30232182638544425
39,garlic,45,ice cream,0.6973367005247644,0.3026632994752356
27,cucumber,85,shellfish,0.6968076784484984,0.30319232155150155
37,french fries,87,shrimp,0.6963129007619059,0.3036870992380941
16,cashew,40,ginger,0.6958143304001159,0.30418566959988413
0,almond,100,white radish,0.695790993640557,0.30420900635944303
2,apricot,98,watermelon,0.6955491021959413,0.30445089780405865
43,hamburg,88,snow peas,0.6955383972213285,0.3044616027786715
59,olives,73,pork,0.6951488872625791,0.30485111273742094
77,rape,91,spring onion,0.6948375098692287,0.30516249013077135
17,cauliflower,54,melon,0.6924887526107939,0.3075112473892061
35,fish,80,rice,0.691164021965488,0.308835978034512
2,apricot,75,pudding,0.6908393649142588,0.3091606350857412
17,cauliflower,51,lemon,0.6904509848803402,0.3095490151196598
7,bean sprouts,13,cake,0.689157188758042,0.310842811241958
7,bean sprouts,39,garlic,0.6879180442835163,0.31208195571648367
36,french beans,59,olives,0.6871338626311788,0.3128661373688212
14,candy,81,salad,0.6868910597177829,0.31310894028221714
51,lemon,69,pie,0.6865295794414344,0.31347042055856555
14,candy,39,garlic,0.6864319224363785,0.3135680775636215
29,dried cranberries,43,hamburg,0.6855155237889169,0.3144844762110831
35,fish,40,ginger,0.6851305981248961,0.3148694018751039
29,dried cranberries,78,raspberry,0.683988741281308,0.31601125871869196
26,crab,64,pasta,0.6836095554966565,0.3163904445033435
9,blueberry,41,grape,0.683544700220468,0.316455299779532
39,garlic,81,salad,0.6832161803601001,0.3167838196398999
2,apricot,37,french fries,0.6828236681828324,0.31717633181716764
40,ginger,55,milk,0.6827736877287797,0.31722631227122033
35,fish,75,pudding,0.6825565298624862,0.31744347013751384
66,peanut,86,shiitake,0.6808739917455155,0.31912600825448445
49,kiwi,81,salad,0.6808650342723894,0.3191349657276106
53,mango,64,pasta,0.6794246934377227,0.3205753065622773
0,almond,34,fig,0.6790608306258643,0.3209391693741357
31,egg tart,49,kiwi,0.6787978669019935,0.3212021330980065
30,egg,74,potato,0.6783738717340773,0.32162612826592274
25,corn,35,fish,0.6764652251195136,0.32353477488048643
45,ice cream,102,wonton dumplings,0.6759102722235198,0.32408972777648015
9,blueberry,20,cherry,0.6751374075199593,0.3248625924800407
13,cake,100,white radish,0.6748015058514836,0.3251984941485164
48,king oyster mushroom,58,okra,0.6747163582615653,0.3252836417384347
76,pumpkin,97,walnut,0.6745228105831701,0.3254771894168299
26,crab,96,tomato,0.6743380722945328,0.3256619277054672
68,pepper,77,rape,0.6739129394145348,0.3260870605854652
61,orange,98,watermelon,0.6735534251578458,0.3264465748421542
10,bread,40,ginger,0.6719404133226329,0.3280595866773671
25,corn,102,wonton dumplings,0.670852512748511,0.329147487251489
22,chocolate,73,pork,0.6699851134875439,0.33001488651245614
21,chicken duck,73,pork,0.6698726551473706,0.3301273448526294
28,date,77,rape,0.6695681972433446,0.3304318027566554
1,apple,67,pear,0.6690144389467882,0.33098556105321175
9,blueberry,12,cabbage,0.6688374594209723,0.3311625405790277
25,corn,98,watermelon,0.6687568439196805,0.3312431560803195
42,green beans,48,king oyster mushroom,0.6686982834506712,0.33130171654932883
37,french fries,70,pineapple,0.6682195461160133,0.3317804538839867
44,hanamaki baozi,97,walnut,0.6678704266109542,0.3321295733890458
43,hamburg,63,oyster mushroom,0.6678192430939632,0.33218075690603677
17,cauliflower,35,fish,0.6677062525175007,0.3322937474824993
41,grape,93,strawberry,0.6674983958039152,0.33250160419608477
31,egg tart,67,pear,0.6672773879390326,0.3327226120609674
25,corn,69,pie,0.6671480237826605,0.33285197621733953
34,fig,79,red beans,0.6649147640803669,0.33508523591963313
9,blueberry,59,olives,0.6647619031345251,0.3352380968654749
49,kiwi,91,spring onion,0.6646504693199546,0.33534953068004536
74,potato,87,shrimp,0.6645213760219134,0.3354786239780866
3,asparagus,92,steak,0.6635739751525743,0.3364260248474257
38,fried meat,76,pumpkin,0.6634350847588827,0.3365649152411173
10,bread,70,pineapple,0.6632853762821475,0.33671462371785255
20,cherry,29,dried cranberries,0.6631122232686665,0.3368877767313335
89,soup,98,watermelon,0.6621920642583885,0.3378079357416115
31,egg tart,71,pizza,0.6614209404636923,0.33857905953630774
11,broccoli,22,chocolate,0.6609893657946747,0.3390106342053253
24,coffee,41,grape,0.6609227127870805,0.3390772872129195
58,okra,68,pepper,0.6605261201728595,0.3394738798271405
23,cilantro mint,92,steak,0.6598108709721803,0.3401891290278197
22,chocolate,92,steak,0.6594565060320766,0.3405434939679234
85,shellfish,86,shiitake,0.658509492169505,0.34149050783049495
26,crab,74,potato,0.6583438295073841,0.3416561704926159
7,bean sprouts,85,shellfish,0.6580417488040644,0.3419582511959356
7,bean sprouts,66,peanut,0.6579776018258275,0.34202239817417246
37,french fries,102,wonton dumplings,0.657765885440403,0.34223411455959696
0,almond,85,shellfish,0.6569963976325388,0.3430036023674612
75,pudding,82,sauce,0.6564790439383218,0.3435209560616782
66,peanut,99,white button mushroom,0.654907251336416,0.34509274866358397
58,okra,59,olives,0.6541119229354018,0.34588807706459823
23,cilantro mint,32,eggplant,0.653685093386359,0.34631490661364095
9,blueberry,32,eggplant,0.6531573342022228,0.3468426657977772
56,milkshake,57,noodles,0.6523614789887884,0.3476385210112116
44,hanamaki baozi,66,peanut,0.6515456451917829,0.34845435480821707
53,mango,95,tofu,0.6511376478494416,0.3488623521505584
59,olives,86,shiitake,0.6498737027178131,0.3501262972821869
35,fish,89,soup,0.649478614733745,0.350521385266255
89,soup,90,soy,0.6489536104521154,0.3510463895478846
30,egg,35,fish,0.6478833770549483,0.35211662294505175
22,chocolate,68,pepper,0.6474108955410576,0.3525891044589424
18,celery stick,51,lemon,0.6469630348090842,0.35303696519091576
0,almond,40,ginger,0.6469190846782178,0.3530809153217822
21,chicken duck,92,steak,0.6459840286245143,0.3540159713754857
38,fried meat,65,peach,0.64484124722095,0.35515875277904996
63,oyster mushroom,82,sauce,0.6446459380023735,0.35535406199762654
49,kiwi,71,pizza,0.6443466390725058,0.3556533609274942
7,bean sprouts,14,candy,0.6441904531580653,0.35580954684193467
45,ice cream,64,pasta,0.6429757508187792,0.3570242491812208
15,carrot,76,pumpkin,0.6429522416033112,0.3570477583966888
41,grape,94,tea,0.6429046563308413,0.35709534366915874
3,asparagus,68,pepper,0.6417849251397479,0.35821507486025206
10,bread,25,corn,0.641581036561186,0.35841896343881396
24,coffee,77,rape,0.6414885900622822,0.3585114099377178
25,corn,95,tofu,0.6411887181538954,0.35881128184610456
0,almond,49,kiwi,0.6411309323804355,0.3588690676195645
26,crab,61,orange,0.6407439441255481,0.35925605587445186
8,biscuit,71,pizza,0.6405776924984833,0.3594223075015167
30,egg,39,garlic,0.6400825756631218,0.35991742433687823
40,ginger,70,pineapple,0.6399948776456198,0.3600051223543802
51,lemon,61,orange,0.6398104054281897,0.3601895945718103
70,pineapple,80,rice,0.6391589540159096,0.3608410459840904
0,almond,31,egg tart,0.6380882933646521,0.3619117066353479
22,chocolate,38,fried meat,0.6380057855158419,0.36199421448415814
61,orange,87,shrimp,0.6375505583217774,0.3624494416782226
7,bean sprouts,34,fig,0.6366710443362814,0.3633289556637186
14,candy,71,pizza,0.6364087123667355,0.36359128763326454
32,eggplant,59,olives,0.6359964024472516,0.36400359755274836
53,mango,70,pineapple,0.6359929904265853,0.3640070095734147
55,milk,102,wonton dumplings,0.6355199762428488,0.36448002375715116
27,cucumber,32,eggplant,0.6350685852273755,0.3649314147726245
30,egg,45,ice cream,0.6347669503004806,0.3652330496995194
11,broccoli,79,red beans,0.6341963400974866,0.3658036599025134
8,biscuit,102,wonton dumplings,0.633971732889935,0.366028267110065
4,avocado,99,white button mushroom,0.6339540161894025,0.3660459838105975
10,bread,51,lemon,0.6332181806233597,0.36678181937664034
1,apple,7,bean sprouts,0.6331520996588962,0.3668479003411038
6,banana,55,milk,0.6326643715331043,0.3673356284668957
14,candy,60,onion,0.6311107318482712,0.36888926815172884
35,fish,61,orange,0.630765230744903,0.369234769255097
32,eggplant,91,spring onion,0.6303374526435179,0.3696625473564821
26,crab,37,french fries,0.6300141352206,0.3699858647794
7,bean sprouts,100,white radish,0.6296360489555292,0.37036395104447084
59,olives,83,sausage,0.6290608108320818,0.37093918916791824
27,cucumber,34,fig,0.6283004248163508,0.37169957518364916
73,pork,77,rape,0.6268870323290068,0.3731129676709932
51,lemon,62,other ingredients,0.6258189435598632,0.3741810564401368
29,dried cranberries,93,strawberry,0.6253697767098428,0.37463022329015716
14,candy,34,fig,0.625312881335215,0.374687118664785
16,cashew,51,lemon,0.6252113553931031,0.37478864460689687
25,corn,46,juice,0.6251184992308969,0.3748815007691031
46,juice,94,tea,0.6248351423601427,0.3751648576398573
42,green beans,68,pepper,0.624312205799072,0.375687794200928
25,corn,96,tomato,0.6242911619871789,0.37570883801282107
88,snow peas,94,tea,0.623950893100901,0.376049106899099
20,cherry,83,sausage,0.6239486649126806,0.37605133508731936
53,mango,75,pudding,0.6230654260387269,0.37693457396127306
27,cucumber,50,lamb,0.622084211699896,0.37791578830010397
13,cake,49,kiwi,0.6220518267558462,0.37794817324415375
26,crab,56,milkshake,0.6219613414155919,0.3780386585844081
63,oyster mushroom,89,soup,0.6214171315952068,0.37858286840479316
46,juice,56,milkshake,0.6209187047648221,0.37908129523517786
22,chocolate,78,raspberry,0.6198257473784801,0.38017425262151994
1,apple,81,salad,0.6192698059900726,0.38073019400992736
2,apricot,54,melon,0.61916122732759,0.38083877267240995
19,cheese butter,39,garlic,0.6188897434406888,0.3811102565593112
90,soy,94,tea,0.6185119912836831,0.38148800871631694
38,fried meat,90,soy,0.6182659039858723,0.38173409601412767
17,cauliflower,70,pineapple,0.6182153262550949,0.3817846737449051
17,cauliflower,39,garlic,0.6180709295298092,0.38192907047019076
89,soup,96,tomato,0.6173322623891444,0.3826677376108556
59,olives,94,tea,0.6172957230060462,0.3827042769939538
63,oyster mushroom,88,snow peas,0.6171948189856089,0.3828051810143911
4,avocado,31,egg tart,0.6168288341264434,0.3831711658735566
9,blueberry,85,shellfish,0.6166782608169938,0.38332173918300616
52,lettuce,77,rape,0.6163693532131667,0.38363064678683334
61,orange,102,wonton dumplings,0.616271486904617,0.38372851309538303
88,snow peas,92,steak,0.6159539857477693,0.3840460142522307
1,apple,85,shellfish,0.6153617461745093,0.38463825382549066
13,cake,14,candy,0.6151676963402378,0.3848323036597622
35,fish,53,mango,0.6151509827174605,0.3848490172825395
36,french beans,38,fried meat,0.6148082021513569,0.3851917978486431
41,grape,68,pepper,0.6145522638022475,0.3854477361977525
55,milk,64,pasta,0.6145464122971646,0.38545358770283544
46,juice,53,mango,0.6140739648447504,0.3859260351552496
13,cake,71,pizza,0.6133880809144555,0.3866119190855445
70,pineapple,75,pudding,0.6131112176724595,0.38688878232754054
34,fig,71,pizza,0.6129572069066361,0.38704279309336387
8,biscuit,30,egg,0.6128841537356076,0.38711584626439244
61,orange,96,tomato,0.6123573460509537,0.3876426539490463
24,coffee,83,sausage,0.612029425640178,0.38797057435982196
68,pepper,73,pork,0.6117116774104754,0.3882883225895246
32,eggplant,49,kiwi,0.6108471466779092,0.3891528533220908
11,broccoli,68,pepper,0.6108090806451978,0.3891909193548022
39,garlic,80,rice,0.6107026559391582,0.3892973440608418
23,cilantro mint,68,pepper,0.6101105020871079,0.38988949791289207
48,king oyster mushroom,86,shiitake,0.609257765180243,0.390742234819757
24,coffee,63,oyster mushroom,0.6090057610439229,0.3909942389560771
38,fried meat,79,red beans,0.6085689264999695,0.3914310735000305
49,kiwi,85,shellfish,0.608488052079855,0.391511947920145
80,rice,87,shrimp,0.6083188156303435,0.3916811843696565
65,peach,76,pumpkin,0.6082480425366947,0.39175195746330527
32,eggplant,66,peanut,0.6081360071120159,0.3918639928879841
24,coffee,88,snow peas,0.6079588412412625,0.39204115875873746
30,egg,69,pie,0.6079316430283783,0.3920683569716217
2,apricot,10,bread,0.6078606407378677,0.3921393592621323
41,grape,92,steak,0.6076524057850813,0.3923475942149187
23,cilantro mint,41,grape,0.6073575678179518,0.3926424321820482
58,okra,97,walnut,0.6071608038673321,0.39283919613266793
19,cheese butter,89,soup,0.6065636471303313,0.3934363528696687
11,broccoli,59,olives,0.6059707658304718,0.3940292341695282
85,shellfish,101,wine,0.605836987571655,0.39416301242834495
79,red beans,85,shellfish,0.6052522447573913,0.39474775524260874
31,egg tart,99,white button mushroom,0.6051722229657112,0.39482777703428884
28,date,93,strawberry,0.6048944186156636,0.3951055813843364
8,biscuit,31,egg tart,0.6044096604851499,0.3955903395148501
7,bean sprouts,31,egg tart,0.6042542211821301,0.3957457788178699
24,coffee,36,french beans,0.6037362639180329,0.3962637360819671
15,carrot,54,melon,0.6029306032986231,0.39706939670137686
16,cashew,70,pineapple,0.602677038294207,0.39732296170579295
18,celery stick,70,pineapple,0.6024108813291943,0.3975891186708057
15,carrot,82,sauce,0.6021251458531997,0.39787485414680035
23,cilantro mint,78,raspberry,0.6019813555116805,0.3980186444883195
78,raspberry,86,shiitake,0.601935688860621,0.398064311139379
24,coffee,82,sauce,0.6014869132697814,0.39851308673021857
23,cilantro mint,79,red beans,0.6007877287307025,0.3992122712692975
8,biscuit,80,rice,0.6004818608972737,0.39951813910272627
4,avocado,81,salad,0.6003589229243314,0.39964107707566865
39,garlic,67,pear,0.6002560078420178,0.3997439921579822
29,dried cranberries,82,sauce,0.5999884435455443,0.40001155645445574
71,pizza,100,white radish,0.5999827363571296,0.4000172636428704
14,candy,85,shellfish,0.5998698816423259,0.4001301183576741
55,milk,60,onion,0.5988372376561056,0.40116276234389436
68,pepper,83,sausage,0.5986185103897829,0.40138148961021713
8,biscuit,64,pasta,0.5984549113560317,0.4015450886439683
36,french beans,43,hamburg,0.5974043281381054,0.4025956718618946
46,juice,74,potato,0.5971455262578532,0.4028544737421468
36,french beans,68,pepper,0.5970760836976949,0.40292391630230506
62,other ingredients,70,pineapple,0.5969481756128736,0.4030518243871264
32,eggplant,68,pepper,0.5966212564316553,0.4033787435683447
39,garlic,71,pizza,0.5958709634809977,0.40412903651900234
38,fried meat,93,strawberry,0.5956644657196252,0.40433553428037483
21,chicken duck,65,peach,0.5950735662393573,0.40492643376064275
36,french beans,48,king oyster mushroom,0.5949416472999358,0.4050583527000642
78,raspberry,93,strawberry,0.5941375468774344,0.40586245312256564
24,coffee,90,soy,0.5939664904111329,0.4060335095888671
32,eggplant,101,wine,0.5926475373705286,0.40735246262947145
8,biscuit,67,pear,0.5925429185655448,0.40745708143445525
7,bean sprouts,8,biscuit,0.5923113470953798,0.4076886529046202
68,pepper,92,steak,0.5923090502741587,0.4076909497258413
49,kiwi,58,okra,0.5922468318654796,0.40775316813452045
35,fish,62,other ingredients,0.5920661754289082,0.40793382457109184
11,broccoli,52,lettuce,0.5920549983478669,0.4079450016521331
40,ginger,60,onion,0.5920000092078036,0.4079999907921964
37,french fries,57,noodles,0.5919924277413245,0.40800757225867545
79,red beans,101,wine,0.5917846403735841,0.40821535962641586
48,king oyster mushroom,95,tofu,0.591074944373868,0.408925055626132
56,milkshake,64,pasta,0.5906663899098935,0.4093336100901065
22,chocolate,23,cilantro mint,0.590164698807321,0.40983530119267897
31,egg tart,48,king oyster mushroom,0.5899524750463291,0.4100475249536709
27,cucumber,71,pizza,0.5898292452345681,0.41017075476543186
11,broccoli,28,date,0.5894784179305738,0.41052158206942624
73,pork,79,red beans,0.5893569940875127,0.41064300591248726
53,mango,69,pie,0.5892070559702436,0.4107929440297564
38,fried meat,77,rape,0.5876354743453154,0.4123645256546846
56,milkshake,102,wonton dumplings,0.5874737135554813,0.4125262864445187
8,biscuit,17,cauliflower,0.5861046608234145,0.4138953391765855
37,french fries,96,tomato,0.584520856485587,0.41547914351441295
13,cake,86,shiitake,0.5837854603999537,0.4162145396000463
13,cake,32,eggplant,0.5834616579868056,0.4165383420131944
71,pizza,87,shrimp,0.5833958077497501,0.4166041922502499
38,fried meat,96,tomato,0.5831064532793445,0.4168935467206555
34,fig,49,kiwi,0.5829931633853129,0.41700683661468707
26,crab,69,pie,0.5826030420167854,0.41739695798321463
46,juice,64,pasta,0.5823904554634575,0.41760954453654253
26,crab,35,fish,0.582332472326964,0.41766752767303605
29,dried cranberries,101,wine,0.5821907150675979,0.4178092849324021
34,fig,86,shiitake,0.5817978202424013,0.41820217975759866
89,soup,95,tofu,0.5814907473445698,0.41850925265543015
38,fried meat,86,shiitake,0.5803945642844797,0.41960543571552034
14,candy,67,pear,0.5801833686170625,0.41981663138293746
51,lemon,75,pudding,0.5798011898696299,0.4201988101303701
37,french fries,76,pumpkin,0.5797795282085477,0.4202204717914523
